code_fichier,annee_deb,annee_fin,corpus SODUCO,coll_nt,collection,coll_titre,serie_nt,serie,Série_titre,code_ouvrage,Note_tableau_overleaf,partie,volume,exemplaire,code_exemplaire,ref_ouvrage_ouinon,titre ouvrage,source_in_title,source_in_resources,Version_num_ftpign,Vnum_lien_Gallica,Vnum_lien_retronews,Vnum_autre_source,Vnum_autre_source_lien,link,overview,titre_complement,contenant,redacteur,lieu_redac,format,prix,imprimeur,chez,sourcecoll,ScanBN,Notice BNF,archives,nl
Panckoucke_hab_1816_ex2,1816,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11001:Panckoucke_hab,Panckoucke_hab,,Panckoucke_hab_1816,2.0,,,ex2,Panckoucke_hab_1816_ex2,,,Exemplaire BM de Lyon (Même fichier sous forme d'image),BM de Lyon (Même fichier sous forme d'image),ok,,,BM de Lyon (Même fichier sous forme d'image),https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101332000,https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101332000,,,,,,,,,,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,315.0
Panckoucke_hab_1817,1817,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11001:Panckoucke_hab,Panckoucke_hab,,Panckoucke_hab_1817,1.0,,,ex1,Panckoucke_hab_1817_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1817",Exemplaire New York Public Library,New York Public Library,ok,,,New York Public Library,https://archive.org/details/bub_gb_PHoDAAAAYAAJ/page/n1,https://archive.org/details/bub_gb_PHoDAAAAYAAJ/page/n1,,"Contenant les noms et demeures de tout ce que Paris renferme de personnes distinguées par leur rang ou par leurs fonctions et un grand nombre de celles connues par les professions, états ou métiers qu'elles exercent ; Précédé par des renseignements sur l'administration particulière de la ville, sur les objets d'utilité, d'instruction, de curiosité ou de plaisirs qu'elle présente, suivi de deux listes de MM. les membres de la Chambre des députés, dont l'une indique les nominations par départemens, et l'autre les noms de MM. les membres, classée par ordre alphabétique, et d'une table raisonnée des matières. Edition considérablement augmentée et à laquelle on a joint les signes des décorations, et les officiers de la garde nationale. Ouvrage utile aux Habitans et aux Etrangers. Troisième année. Le dictionnaire indicateur des rues fait suite à cet almanach des Adresses. Janvier 1817",,Par M. H. D***,"A Paris, chez C.L.F Panckoucke Editeur de l'ouvrage intitulé… , rue et hôtel serpente, n. 16",In-12 de 28 feuilles,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Lenormand, rue de Seine ; Chez Dentu, Delaunay, Pélissier, Petit, au palais-Royal; Chez Pillet, rue Christine, n. 8 ; Chez Verdières, Quai des Augustins, n. 27",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,316.0
Panckoucke_hab_1817_ex2,1817,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11001:Panckoucke_hab,Panckoucke_hab,,Panckoucke_hab_1817,1.0,,,ex2,Panckoucke_hab_1817_ex2,,,Exemplaire (même volume ?) Princetown,(même volume ?) Princetown,ok,,,(même volume ?) Princetown,https://books.google.fr/books?id=PHoDAAAAYAAJ,https://books.google.fr/books?id=PHoDAAAAYAAJ,https://books.google.fr/books?id=PHoDAAAAYAAJ&printsec=frontcover&img=1,,,,,,,,,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,317.0
Panckoucke_hab_1818,1818,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11001:Panckoucke_hab,Panckoucke_hab,,Panckoucke_hab_1818,0.0,,,ex1,Panckoucke_hab_1818_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1818",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Quatrième année,,par M. H D***,,In-12 de 28 feuilles,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Panckoucke, chez Dentu, chez Delaunay, chez Pélicier, chez Petit",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,318.0
Panckoucke_hab_Dulac_1819,1819,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,"Almanach des 25,000 adresses des principaux habitans de Paris par M. H. Dulac",Panckoucke_hab_Dulac_1819,0.0,,,ex1,Panckoucke_hab_Dulac_1819_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1819",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Cinquième année, etc.",,Par M. Henri Dulac,,In-12 de 28 feuilles,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Panckoucke, chez Delaunay, chez Ladvocat, chez Pillet, chez Verdière, chez Wissmans",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,319.0
Panckoucke_hab_Dulac_1820,1820,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1820,1.0,,,ex1,Panckoucke_hab_Dulac_1820_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1820",Exemplaire Bibliothèque de l'État de Bavière,Bibliothèque de l'État de Bavière,ok,,,Bibliothèque de l'État de Bavière,https://books.google.fr/books?id=CPhAAAAAcAAJ,https://books.google.fr/books?id=CPhAAAAAcAAJ,https://books.google.fr/books?id=CPhAAAAAcAAJ&printsec=frontcover&img=1,"Contenant les noms et demeures de tout ce que Paris renferme de personnes distinguées par leur rang ou par leurs fonctions ; des renseignements sur l'administration particulière de la ville, sur les objets d'utilité, d'instruction, de curiosité ou de plaisirs qu'elle présente, suivi d'une liste alphabétique de MM. les membres de la chambre des Pairs et de deux listes de MM. les membres de la Chambre des députés, dont l'une indique les nominations par départements, et l'autre les noms de MM. les membres, classés par ordre alphabétique, terminé par une table nécrologique et par une table des professions et de matières. A cette sixième édition, comme à la précédente, on a joint les signes des décorations, et les grades de la garde nationale, les désignations des titres d'électeur et d'éligible, et celles des ouvrages des hommes de lettres, savans, peintres, et compositeurs qui habitent la capitale. Ouvrage utile aux Habitans et aux Etrangers. Sixième année. Le dictionnaire indicateur des rues est un complément indipensable de cet Almanach des Adresses. Janvier 1820",,Par M. Henri Dulac,"A Paris, chez C. L. F. Panckoucke Éditeur des Victoires et Conquêtes des Français, rue des Poitevins, n. 14","In-12 de 30 feuilles, y compris le calendrier",si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, Ladvocat, Pélicier, Pilet et Verdière. Wisseman, rue de la Harpe, n°68",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,320.0
Panckoucke_hab_Dulac_1821,1821,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1821,0.0,,,ex1,Panckoucke_hab_Dulac_1821_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1821",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. Septième année. (Ce volume contient les non commerçans)",,Par M. Henri Dulac,"A Paris, chez Panckoucke","In-12 de 30 feuilles 1/6, plus un calendrier",si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Ladvocat, chez Pillet, chez Verdière, chez Wisseman",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,,321.0
Panckoucke_hab_Dulac_1822,1822,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1822,0.0,,,ex1,Panckoucke_hab_Dulac_1822_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1822",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. Huitième année",,Par M. Henri Dulac,"A Paris, chez C. L. F. Panckoucke",In-12 de 31 feuilles et un calendrier,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Ladvocat, chez Ponthieu, chez Gauthier, chez Pélicier, chez Pillet aîné, chez Verdière",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",322.0
Panckoucke_hab_Dulac_1823,1823,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1823,0.0,,,ex1,Panckoucke_hab_Dulac_1823_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1823",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. ; Neuvième année",,Par M. Henri Dulac,"A Paris, chez C. L. F. Panckoucke",In-12 de 28 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Ladvocat, chez Ponthieu, chez Gauthier, chez Pélicier, chez Pillet, chez Verdière",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",323.0
Panckoucke_hab_Dulac_1824,1824,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1824,0.0,,,ex1,Panckoucke_hab_Dulac_1824_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1824",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. ; Xe année",,Par M. Henri Dulac,"A Paris, chez Panckoucke",In-12 de 27 feuilles 1/3  plus un calendrier,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Ladvocat, chez Ponthieu, chez Gauthier, chez Pélicier, chez Pillet, chez Verdière",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",324.0
Panckoucke_hab_Dulac_1825,1825,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1825,0.0,,,ex1,Panckoucke_hab_Dulac_1825_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris pour l'année 1825",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. ; XIe année",,Par M. Henri Dulac,,In-12 de 27 feuilles 2/3  plus 2 tableaux,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Ladvocat, chez Ponthieu, chez Gauthier, chez Pélicier, chez Pillet, chez Verdière, chez Naudin",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",325.0
Panckoucke_hab_Dulac_1826,1826,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1826,0.0,,,ex1,Panckoucke_hab_Dulac_1826_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1826",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"XIIe année, contenant, etc.",,Par Henri Dulac,"A Paris, chez Panckoucke, rue des Potevins, n. 2",In-12 de 25 feuilles 1/2  plus deux tableaux,6frs50,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Ladvocat, chez Ponthieu, chez Gauthier, chez Pélicier, chez Pillet aîné, chez Verdière",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",326.0
Panckoucke_hab_Dulac_1827,1827,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1827,0.0,,,ex1,Panckoucke_hab_Dulac_1827_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris pour l'année 1827",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. ; XIIIe année",,Par M. Henri Dulac,"A Paris, chez Panckoucke, et rue de la Harpe, n. 68",In-12 de 24 feuilles 2/3,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Dentu, Chez Mongie, chez Pélicier, chez Ponthieu, chez Sautelet",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",327.0
Panckoucke_hab_Dulac_1828,1828,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1828,0.0,,,ex1,Panckoucke_hab_Dulac_1828_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris pour l'année 1828",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Quatorzième année,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14 ; rue de la Harpe, n. 68",In-12 de 26 feuilles,5frs00,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Dentu, Chez Mongie, chez Pélicier, chez Ponthieu, chez Sautelet",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",328.0
Panckoucke_hab_Dulac_1829,1829,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1829,0.0,,,ex1,Panckoucke_hab_Dulac_1829_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1829",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Quinzième année,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14 et rue de la Harpe, n. 68",In-12 de 25 feuilles 1/3,si,"Imprimerie de Panckoucke, à Paris","A Paris, chez Delaunay, chez Dentu, Chez Mongie aîné, chez Ponthieu, chez Mesnier",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",329.0
Panckoucke_hab_Dulac_1830,1830,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1830,0.0,,,ex1,Panckoucke_hab_Dulac_1830_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1830",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"contenant, etc. Seizième année",,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 27 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris",si,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",330.0
Panckoucke_hab_Dulac_1831,1831,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1831,0.0,,,ex1,Panckoucke_hab_Dulac_1831_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1831",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"contenant, etc. Dix-septième édition",,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14","In-12 de 25 feuilles, plus un calendrier",5frs50,"Imprimerie de Panckoucke, à Paris",si,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",331.0
Panckoucke_hab_Dulac_1832,1832,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1832,1.0,,,ex1,Panckoucke_hab_Dulac_1832_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1832",Exemplaire bibliothèque de l'État de Bavière. Voir aussi : https://opacplus.bsb-muenchen.de/Vta2/bsb10427580/bsb:4090727?page=47,bibliothèque de l'État de Bavière. Voir aussi : https://opacplus.bsb-muenchen.de/Vta2/bsb10427580/bsb:4090727?page=47,ok,,,bibliothèque de l'État de Bavière. Voir aussi : https://opacplus.bsb-muenchen.de/Vta2/bsb10427580/bsb:4090727?page=47,https://books.google.fr/books?id=ewtBAAAAcAAJ,https://books.google.fr/books?id=ewtBAAAAcAAJ,https://books.google.fr/books?id=ewtBAAAAcAAJ&printsec=frontcover&img=1,"Contenant les noms et demeures de tout ce que Paris renferme de personnes distinguées par leur rang ou par leurs fonctions ainsi que des renseignements sur les objets d'utilité, d'instruction, de curiosité ou de plaisirs qu'il présente, précédé d'une liste de MM. les membres de la chambre des pairs et d'une liste de MM. les membres de la Chambre des députés, classés par ordre alphabétique. Dix-huitième édition, renfermant un grand nombre de nouvelles adresses, les désignations d'électeurs et d'éligibles, et celle des ouvrages des hommes de lettres, savans, peintres et compositeurs qui habitent dans la capitale. On y joint aussi l'indication des voitures publiques autres que les messageries, qui font service des environs de Paris, et conduisent dans les principales villes du royaume, et des renseignements sur les nouvelles voitures qui circulent, les lieux où elles stationnent, et les lignes qu'elles parcourent dans Paris. Ouvrage utile aux Habitans et aux Etrangers. (Une vérification très exacte a été faite cette année comme les précédentes.)",,Par M. Henri Dulac. Paris,"A Paris, chez C. L. F. Panckoucke, chevalier de la Légion d'Honneur Editeur, rue des Poitevins, n. 14 ; A Paris, Au bureau de la rédaction, rue de la Harpe, n. 76",In-12 de 20 feuilles 1/6,5frs50,"Imprimerie de C. L. F. Panckoucke, à Paris, Rue des Poitevins, n. 14",Et chez les principaux libraires,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",332.0
Panckoucke_hab_Dulac_1833,1833,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1833,0.0,,,ex1,Panckoucke_hab_Dulac_1833_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1833",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"contenant, etc. Dix-neuvième édition, renfermant un grand nombre de nouvelles adresses, etc. Dix-neuvième année",,Par M. Henri Dulac. Paris,"A Paris, chez Panckoucke, rue des Poitevins, n. 14","In-12 de 26 feuilles, plus un tableau",5frs50,"Imprimerie de Panckoucke, à Paris",si,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",333.0
Panckoucke_hab_Dulac_1834,1834,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1834,0.0,,,ex1,Panckoucke_hab_Dulac_1834_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1834",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"contenant, etc. Vingtième édition, renfermant un grand nombre de nouvelles adresses, etc. Vingtième année",,Par M. Henri Dulac. Paris,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 24 feuilles 1/2,5frs50,"Imprimerie de Panckoucke, à Paris",si,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",334.0
Panckoucke_hab_Dulac_1835,1835,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1835,1.0,,,ex1,Panckoucke_hab_Dulac_1835_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, pour l'année 1835",Exemplaire Université de Princeton,Université de Princeton,ok,,,Université de Princeton,https://books.google.fr/books?id=hYsVAAAAYAAJ,https://books.google.fr/books?id=hYsVAAAAYAAJ,https://books.google.fr/books?id=hYsVAAAAYAAJ&printsec=frontcover&img=1,"Contenant les noms et demeures de tout ce que Paris renferme de personnes distinguées par leur rang ou par leurs fonctions ainsi que des renseignements sur les objets d'utilité, d'instruction, de curiosité ou de plaisirs qu'il présente, précédé d'une liste de MM. les membres de la chambre des pairs et d'une liste de MM. les membres de la Chambre des députés, classés par ordre alphabétique. Vingt-unième édition, renfermant un grand nombre de nouvelles adresses, les désignations d'électeurs et d'éligibles, et celle des ouvrages des hommes de lettres, savans, peintres et compositeurs qui habitent dans la capitale. On y joins aussi l'indication des voitures publiques autres que les messageries, qui font service des environs de Paris, et conduisent dans les principales villes du royaume, et des renseignements sur les nouvelles voitures qui circulent, les lieux où elle stationnent, et les lignes qu'elles parcourent dans Paris. Ouvrage utile aux Habitans et aux Etrangers. Vingt-unième année. (Une vérification très exacte a été faite cette année comme les années précédentes.)",,Par M. Henri Dulac,"A Paris, chez C.L.F Panckoucke, Chevalier de la Légion d'Honneur, Editeur, rue des Poitevins, n. 14","In-12 de 24 feuilles 5/6, plus un calendrier",5frs50,"Imprimerie de Panckoucke, à Paris","Au bureau de la rédaction, rue de la Harpe, n. 76 et chez les principaux libraires ",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",335.0
Panckoucke_hab_Dulac_1836,1836,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1836,0.0,,,ex1,Panckoucke_hab_Dulac_1836_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1836",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Contenant etc.,,Par Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 33 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de la Harpe, n. 76.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",336.0
Panckoucke_hab_Dulac_1837,1837,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1837,0.0,,,ex1,Panckoucke_hab_Dulac_1837_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1837",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Contenant etc. Vingt-troisième année.,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 29 feuilles 1/3,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de la Harpe, n. 76.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",337.0
Panckoucke_hab_Dulac_1838,1838,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1838,0.0,,,ex1,Panckoucke_hab_Dulac_1838_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1838",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant etc. Vingt quatrième édition, refermant un grand nombre de nouvelles adresses, etc. etc. Vingt-quatrième année.",,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 27 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",338.0
Panckoucke_hab_Dulac_1839,1839,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1839,0.0,,,ex1,Panckoucke_hab_Dulac_1839_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1839",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,Contenant etc. 21e édition (sic). 25e année.,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 26 feuilles 1/2,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de la Harpe, n. 76.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",339.0
Panckoucke_hab_Dulac_1840,1840,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1840,0.0,,,ex1,Panckoucke_hab_Dulac_1840_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1840",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,26e année,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 27 feuilles 1/3,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de la Harpe, n. 76.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",340.0
Panckoucke_hab_Dulac_1841,1841,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1841,0.0,,,ex1,Panckoucke_hab_Dulac_1841_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1841",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,27e année,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 29 feuilles 1/12,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de la Harpe, n. 76.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",341.0
Panckoucke_hab_Dulac_1842,1842,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1842,0.0,,,ex1,Panckoucke_hab_Dulac_1842_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris, année 1842",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,28e année,,Par M. Henri Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 30 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de la Harpe, n. 76.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",342.0
Panckoucke_hab_Dulac_1843,1843,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1843,0.0,,,ex1,Panckoucke_hab_Dulac_1843_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1843",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,29e année,,Par M. Henry Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 29 feuilles,5frs50,"Imprimerie de Panckoucke, à Paris","A Paris, rue de Savoie, n. 20.",,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",343.0
Panckoucke_hab_Dulac_1844,1844,,00_corpus,11000:Panckoucke_hab,Panckoucke_hab,,11002:Panckoucke_hab_Dulac,Panckoucke_hab_Dulac,,Panckoucke_hab_Dulac_1844,0.0,,,ex1,Panckoucke_hab_Dulac_1844_ex1,oui,"Almanach des 25,000 adresses des principaux habitans de Paris. Année 1844",Aucun exemplaire numérique trouvé dans le cadre du projet.,,non,,,,,,,"Contenant, etc. 30e année",,Par M. Henry Dulac,"A Paris, chez Panckoucke, rue des Poitevins, n. 14",In-12 de 28 feuilles 1/2,5frs50,"Imprimerie de Panckoucke, à Paris",,,,https://catalogue.bnf.fr/ark:/12148/cb34398152r,"AP, PER296",344.0
