identifier,type,source,date_start,date_end,title,abstract,min_x,min_y,max_x,max_y,notice,resource_numerisee,oai-pmh,points,geotiff,annotation_file,iiif_manifest,overview,native,wms_id,largerWorkCitation,resourceLineage,
AtlasVerniquetStanford_06,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 06 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 06",800,2600,1400,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305633~90076032,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305633~90076032,https://dataverse.harvard.edu/api/access/datafile/7002576,https://dataverse.harvard.edu/api/access/datafile/7002814,https://dataverse.harvard.edu/api/access/datafile/7002526,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305633~90076032,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110007.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110007.jp2,verniquet_stanford_6,AtlasVerniquetStanford,AtlasVerniquet_06,RUMSEY~8~1~305633~90076032
AtlasVerniquetStanford_07,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 07 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 07",1400,2600,2000,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305634~90076031,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305634~90076031,https://dataverse.harvard.edu/api/access/datafile/7002846,https://dataverse.harvard.edu/api/access/datafile/7002692,https://dataverse.harvard.edu/api/access/datafile/7002558,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305634~90076031,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110008.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110008.jp2,verniquet_stanford_7,AtlasVerniquetStanford,AtlasVerniquet_07,RUMSEY~8~1~305634~90076031
AtlasVerniquetStanford_08,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 08 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 08",2000,2600,2600,3000,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305635~90076030,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305635~90076030,https://dataverse.harvard.edu/api/access/datafile/7002776,https://dataverse.harvard.edu/api/access/datafile/7002609,https://dataverse.harvard.edu/api/access/datafile/7002646,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305635~90076030,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110009.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110009.jp2,verniquet_stanford_8,AtlasVerniquetStanford,AtlasVerniquet_08,RUMSEY~8~1~305635~90076030
AtlasVerniquetStanford_09,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 09 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 09",-2000,2200,-1600,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305636~90076029,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305636~90076029,https://dataverse.harvard.edu/api/access/datafile/7002557,https://dataverse.harvard.edu/api/access/datafile/7002572,https://dataverse.harvard.edu/api/access/datafile/7002765,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305636~90076029,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110010.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110010.jp2,verniquet_stanford_9,AtlasVerniquetStanford,AtlasVerniquet_09,RUMSEY~8~1~305636~90076029
AtlasVerniquetStanford_10,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 10 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 10",-1600,2200,-1000,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305637~90076028,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305637~90076028,https://dataverse.harvard.edu/api/access/datafile/7002727,https://dataverse.harvard.edu/api/access/datafile/7002554,https://dataverse.harvard.edu/api/access/datafile/7002720,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305637~90076028,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110011.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110011.jp2,verniquet_stanford_10,AtlasVerniquetStanford,AtlasVerniquet_10,RUMSEY~8~1~305637~90076028
AtlasVerniquetStanford_11,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 11 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 11",-1000,2200,-400,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305638~90076027,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305638~90076027,https://dataverse.harvard.edu/api/access/datafile/7002743,https://dataverse.harvard.edu/api/access/datafile/7002545,https://dataverse.harvard.edu/api/access/datafile/7002796,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305638~90076027,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110012.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110012.jp2,verniquet_stanford_11,AtlasVerniquetStanford,AtlasVerniquet_11,RUMSEY~8~1~305638~90076027
AtlasVerniquetStanford_12,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 12 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 12",-400,2200,200,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305639~90076026,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305639~90076026,https://dataverse.harvard.edu/api/access/datafile/7002707,https://dataverse.harvard.edu/api/access/datafile/7002789,https://dataverse.harvard.edu/api/access/datafile/7002641,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305639~90076026,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110013.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110013.jp2,verniquet_stanford_12,AtlasVerniquetStanford,AtlasVerniquet_12,RUMSEY~8~1~305639~90076026
AtlasVerniquetStanford_13,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 13 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 13",200,2200,800,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305640~90076025,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305640~90076025,https://dataverse.harvard.edu/api/access/datafile/7002734,https://dataverse.harvard.edu/api/access/datafile/7002764,https://dataverse.harvard.edu/api/access/datafile/7002770,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305640~90076025,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110014.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110014.jp2,verniquet_stanford_13,AtlasVerniquetStanford,AtlasVerniquet_13,RUMSEY~8~1~305640~90076025
AtlasVerniquetStanford_14,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 14 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 14",800,2200,1400,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305641~90076024,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305641~90076024,https://dataverse.harvard.edu/api/access/datafile/7002881,https://dataverse.harvard.edu/api/access/datafile/7002869,https://dataverse.harvard.edu/api/access/datafile/7002525,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305641~90076024,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110015.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110015.jp2,verniquet_stanford_14,AtlasVerniquetStanford,AtlasVerniquet_14,RUMSEY~8~1~305641~90076024
AtlasVerniquetStanford_15,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 15 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 15",1400,2200,2000,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305642~90076023,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305642~90076023,https://dataverse.harvard.edu/api/access/datafile/7002644,https://dataverse.harvard.edu/api/access/datafile/7002863,https://dataverse.harvard.edu/api/access/datafile/7002678,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305642~90076023,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110016.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110016.jp2,verniquet_stanford_15,AtlasVerniquetStanford,AtlasVerniquet_15,RUMSEY~8~1~305642~90076023
AtlasVerniquetStanford_16,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 16 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 16",2000,2200,2600,2600,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305643~90076022,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305643~90076022,https://dataverse.harvard.edu/api/access/datafile/7002803,https://dataverse.harvard.edu/api/access/datafile/7002589,https://dataverse.harvard.edu/api/access/datafile/7002627,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305643~90076022,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110017.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110017.jp2,verniquet_stanford_16,AtlasVerniquetStanford,AtlasVerniquet_16,RUMSEY~8~1~305643~90076022
AtlasVerniquetStanford_17,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 17 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 17",-2000,1800,-1600,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305644~90076021,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305644~90076021,https://dataverse.harvard.edu/api/access/datafile/7002712,https://dataverse.harvard.edu/api/access/datafile/7002533,https://dataverse.harvard.edu/api/access/datafile/7002817,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305644~90076021,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110018.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110018.jp2,verniquet_stanford_17,AtlasVerniquetStanford,AtlasVerniquet_17,RUMSEY~8~1~305644~90076021
AtlasVerniquetStanford_18,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 18 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 18",-1600,1800,-1000,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305645~90076020,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305645~90076020,https://dataverse.harvard.edu/api/access/datafile/7002502,https://dataverse.harvard.edu/api/access/datafile/7002782,https://dataverse.harvard.edu/api/access/datafile/7002604,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305645~90076020,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110019.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110019.jp2,verniquet_stanford_18,AtlasVerniquetStanford,AtlasVerniquet_18,RUMSEY~8~1~305645~90076020
AtlasVerniquetStanford_19,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 19 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 19",-1000,1800,-400,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305646~90076019,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305646~90076019,https://dataverse.harvard.edu/api/access/datafile/7002758,https://dataverse.harvard.edu/api/access/datafile/7002522,https://dataverse.harvard.edu/api/access/datafile/7002468,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305646~90076019,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110020.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110020.jp2,verniquet_stanford_19,AtlasVerniquetStanford,AtlasVerniquet_19,RUMSEY~8~1~305646~90076019
AtlasVerniquetStanford_20,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 20 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 20",-400,1800,200,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305647~90076018,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305647~90076018,https://dataverse.harvard.edu/api/access/datafile/7002834,https://dataverse.harvard.edu/api/access/datafile/7002713,https://dataverse.harvard.edu/api/access/datafile/7002827,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305647~90076018,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110021.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110021.jp2,verniquet_stanford_20,AtlasVerniquetStanford,AtlasVerniquet_20,RUMSEY~8~1~305647~90076018
AtlasVerniquetStanford_21,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 21 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 21",200,1800,800,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305648~90076017,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305648~90076017,https://dataverse.harvard.edu/api/access/datafile/7002710,https://dataverse.harvard.edu/api/access/datafile/7002455,https://dataverse.harvard.edu/api/access/datafile/7002759,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305648~90076017,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110022.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110022.jp2,verniquet_stanford_21,AtlasVerniquetStanford,AtlasVerniquet_21,RUMSEY~8~1~305648~90076017
AtlasVerniquetStanford_22,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 22 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 22",800,1800,1400,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305649~90076016,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305649~90076016,https://dataverse.harvard.edu/api/access/datafile/7002694,https://dataverse.harvard.edu/api/access/datafile/7002495,https://dataverse.harvard.edu/api/access/datafile/7002595,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305649~90076016,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110023.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110023.jp2,verniquet_stanford_22,AtlasVerniquetStanford,AtlasVerniquet_22,RUMSEY~8~1~305649~90076016
AtlasVerniquetStanford_23,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 23 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 23",1400,1800,2000,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305650~90076015,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305650~90076015,https://dataverse.harvard.edu/api/access/datafile/7002708,https://dataverse.harvard.edu/api/access/datafile/7002871,https://dataverse.harvard.edu/api/access/datafile/7002885,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305650~90076015,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110024.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110024.jp2,verniquet_stanford_23,AtlasVerniquetStanford,AtlasVerniquet_23,RUMSEY~8~1~305650~90076015
AtlasVerniquetStanford_24,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 24 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 24",2000,1800,2600,2200,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305651~90076014,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305651~90076014,https://dataverse.harvard.edu/api/access/datafile/7002518,https://dataverse.harvard.edu/api/access/datafile/7002696,https://dataverse.harvard.edu/api/access/datafile/7002559,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305651~90076014,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110025.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110025.jp2,verniquet_stanford_24,AtlasVerniquetStanford,AtlasVerniquet_24,RUMSEY~8~1~305651~90076014
AtlasVerniquetStanford_25,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 25 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 25",-2000,1400,-1600,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305652~90076013,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305652~90076013,https://dataverse.harvard.edu/api/access/datafile/7002655,https://dataverse.harvard.edu/api/access/datafile/7002481,https://dataverse.harvard.edu/api/access/datafile/7002839,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305652~90076013,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110026.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110026.jp2,verniquet_stanford_25,AtlasVerniquetStanford,AtlasVerniquet_25,RUMSEY~8~1~305652~90076013
AtlasVerniquetStanford_26,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 26 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 26",-1600,1400,-1000,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305653~90076012,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305653~90076012,https://dataverse.harvard.edu/api/access/datafile/7002715,https://dataverse.harvard.edu/api/access/datafile/7002543,https://dataverse.harvard.edu/api/access/datafile/7002864,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305653~90076012,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110027.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110027.jp2,verniquet_stanford_26,AtlasVerniquetStanford,AtlasVerniquet_26,RUMSEY~8~1~305653~90076012
AtlasVerniquetStanford_27,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 27 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 27",-1000,1400,-400,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305654~90076011,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305654~90076011,https://dataverse.harvard.edu/api/access/datafile/7002665,https://dataverse.harvard.edu/api/access/datafile/7002820,https://dataverse.harvard.edu/api/access/datafile/7002527,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305654~90076011,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110028.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110028.jp2,verniquet_stanford_27,AtlasVerniquetStanford,AtlasVerniquet_27,RUMSEY~8~1~305654~90076011
AtlasVerniquetStanford_28,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 28 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 28",-400,1400,200,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305655~90076010,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305655~90076010,https://dataverse.harvard.edu/api/access/datafile/7002568,https://dataverse.harvard.edu/api/access/datafile/7002777,https://dataverse.harvard.edu/api/access/datafile/7002536,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305655~90076010,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110029.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110029.jp2,verniquet_stanford_28,AtlasVerniquetStanford,AtlasVerniquet_28,RUMSEY~8~1~305655~90076010
AtlasVerniquetStanford_29,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 29 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 29",200,1400,800,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305656~90076009,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305656~90076009,https://dataverse.harvard.edu/api/access/datafile/7002682,https://dataverse.harvard.edu/api/access/datafile/7002575,https://dataverse.harvard.edu/api/access/datafile/7002832,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305656~90076009,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110030.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110030.jp2,verniquet_stanford_29,AtlasVerniquetStanford,AtlasVerniquet_29,RUMSEY~8~1~305656~90076009
AtlasVerniquetStanford_30,instantiation,"David Rumsey Map Collection, David Rumsey Map Center, Stanford Libraries",1795,1795,Feuille N.[uméro] 30 [exemplaire Stanford G1844.P3 V4 1795 F],"Atlas du plan général de la Ville de Paris [exemplaire Stanford G1844.P3 V4 1795 F], feuille N.[uméro] 30",800,1400,1400,1800,,https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~305657~90076008,https://www.davidrumsey.com/luna/servlet/oai?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:N/A:RUMSEY~8~1~305657~90076008,https://dataverse.harvard.edu/api/access/datafile/7002490,https://dataverse.harvard.edu/api/access/datafile/7002686,https://dataverse.harvard.edu/api/access/datafile/7002815,https://www.davidrumsey.com/luna/servlet/iiif/RUMSEY~8~1~305657~90076008,https://media.davidrumsey.com/MediaManager/srvr?mediafile=/Size4/RUMSEY~8~1/179/10110031.jpg,https://www.davidrumsey.com/rumsey/download.pl?image=/179/10110031.jp2,verniquet_stanford_30,AtlasVerniquetStanford,AtlasVerniquet_30,RUMSEY~8~1~305657~90076008
